Feature ID	Taxon	Confidence
ba3fb0582f9eb577e8a1ca0464b3c90e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.7321601977571071
6e7809955ed7c5232950c70bb26a2796	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.8352715869835997
73320ff1c8def992bb38191deb3d0686	d__Bacteria	0.9688039362423014
e169ec50d403355ad904ac08eab51844	d__Bacteria	0.9957527409697231
fb552588e76f48f5348154b234a6993d	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.934000466339349
724d9742edb8e8f540511c35ec97770a	Unassigned	0.6146619908883539
83bd40d336b58589b58f7b90a8ae321b	Unassigned	0.3242411329501047
2adeec9b0f8d640f65b968094a5f4e49	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9773145927617484
eaefc327e1ff1486b11973da7da6254e	d__Bacteria	0.785265270748389
c038189389efba7af72ed07a2584a477	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae; g__Caldora; s__Caldora sp010672925	0.9957910230879758
f41025001e77c5f4fd94c30f0b4dc0bd	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8013890030351101
f6c2c66bac214ff0609eb9f771266899	d__Bacteria	0.9907839993371121
3b8771da56d23989cff5c571276f5506	d__Bacteria	0.9885174075844934
2d0510e738466cabf1bf3a728ff30c40	d__Bacteria	0.9650194541741066
7e9fcb092b2bdde039de4647d45cb0f7	d__Bacteria	0.9487931150555712
ec838e306d9d1b4722022ace466577dd	d__Bacteria; p__Acidobacteriota	0.81273516732871
8f93bb8cab78f4d24959d8384b60429d	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704	0.7028855280075308
4041b4c773c572c95e75f5e0dbf975f3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9062499711121627
57a1d928ff167796eb11a6293bd0bc15	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.8350656078131377
d9a93ccce39da48d8ddc13a1eb357e94	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9997106411904162
4c69f52533efd622f39946f0379b5e85	d__Bacteria	0.954621216925365
6f6feb6677a7a3e35db4f8cd5916b296	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.711667642326847
fb06678a9ad08905ff816012faa3976a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.8702996442158344
842b68d979bb17cb1756489c288e1252	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.7136234864079096
27104e109421f2ada7f749249e1d9650	d__Bacteria	0.9987265687896838
43e419c69bc6defc7545907f4eca2e3a	d__Bacteria	0.9995059268286047
419a5a9879d176ba4f703cfff480be5b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.847777500061913
27b26a99bf0e67b6b7703109ccdd1da2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.8263906139216673
ac7b8b352d356995dd59ecf27f30d5e7	d__Bacteria; p__Cyanobacteriota; c__Chloroplast; o__; f__; g__; s__	0.722030740997665
62245bc5e30fd80925188a1f49def322	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.730000784654058
4d56089936520f3176ba2015a2e162fb	d__Bacteria	0.9639401268695263
bc3b29327e623e46eaff0893399f2cb1	d__Bacteria; p__Acidobacteriota	0.8391947072929257
343be2f7d315f2e75a012d7df4c739cb	d__Bacteria; p__Acidobacteriota	0.8565168004379496
e716f0f8f12d787632f1440b1fba24ec	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823	0.7958855401078161
7719ffee9b3c5b1d520159cfea660bb3	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__NAK19; s__	0.8543486379055348
0ef4d2d30c72b78e2ec0fa5bf9e77bce	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__NAK19; s__	0.8307624395778967
4bd8dd4b4db2ff445ce9f2a20816e6d9	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__NAK19; s__	0.780216428502784
065e5347c4f13e0ccd086b1c7726d0ae	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__UBA6092; s__UBA6092 sp002428565	0.7475080319713882
91fcf5f7c9036ada3caa601cef996d01	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__NAK19; s__	0.9908945855648519
66ffbb4b4e0f4c6f43e3abc2c419d05d	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__NAK19; s__	0.9895478204470144
59d3cb255efb1e8ec80d8ef45b03e8d8	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__NAK19; s__	0.9920390524098277
7e644488c70d55ff950c384efdddb132	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823	0.7566206804883353
a4d5d69196ad0c892b4453def9a3b1e0	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__UBA6092; s__UBA6092 sp002428565	0.8901418158163587
e6c1334e8c81fa8f78db818ee8175199	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823	0.7596813001538189
c8375bc197f01b4be51b9943686b7eb3	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.9999371217769502
87f296abbc1e1f14bbe690a4ab073afd	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.7738772240305188
ca1cdf812f7a579c72283d5f3a4b0f6d	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__UBA6055	0.9582123137859162
ae8b90f6cf2cb6d0efb36d0655ebdca6	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Phototrophicus; s__Phototrophicus sp002699585	0.8899969316802108
f7bdd61466340c35e205ebeba8544cdd	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Phototrophicus	0.9947338615911341
07aac79a3a3bb3543a86a104212aaafc	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Phototrophicus; s__Phototrophicus sp002699585	0.9996880901121491
8b7f9a60400acff3404783f10adece01	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales	0.7880571633690537
3122509ade19760c42941acf6246a0e8	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__J027; g__JAAUUD01	0.7477520610734307
023a9bb3c0dd50dea9dbf448bb2acd94	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__J027; g__JAAUUD01; s__JAAUUD01 sp012031655	0.9567354726842532
4bafe5ad9683d769382497dacdf50b57	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.7368184886632653
f08478e7f72a3aafee8a3c9caa6f62f8	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9239170701644238
2c824e5f05b48e0d28a2a019b8de8f92	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__UBA6055	0.9004263633470437
7893c8999eb8d2de623b5a29b9a2d1b2	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__UBA6055	0.8548628624518507
860c8c4915ca54a4b3473476ef97fe33	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1; f__SLSP01; g__PWVB01; s__	0.9998992083071108
b258cd935c715ade12977cabe0023ce6	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__; s__	0.9952339510326987
a0e2c62f49db0dd70027384123a1eb51	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__UTCFX2; s__UTCFX2 sp002050125	0.9705975583555939
8f4a24ad3ff2aafdc259a81a1d725a24	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__UTCFX2; s__UTCFX2 sp002050125	0.9109946680579144
231cd617349e0b1b2b17061fa4ab12f9	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823; g__UTCFX2; s__UTCFX2 sp002050125	0.8846046132666303
5a9ca0c56ff16fc038fbf0cade8b0c1a	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823	0.7738969921539827
06ab9c0138a4c5cea0c1af61044f942f	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA4823	0.8120242003107859
1a1650bb30c5197726b65730a7460e7f	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae	0.9999327921023288
f03acf58827b0989a7f690e82bb7a4e0	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__J102; f__J102; g__PIVW01; s__	0.9999881131581744
f4bbccdd9812f844b9091a2a12d8f818	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__J102; f__J102; g__PIVW01; s__	0.9999424006460511
ce11d7b6fab002914231840efd0f6dcd	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9928080127176278
7cd73378a2987c98b6da1425f9c32ff5	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.9155985658562026
9b1800a29b94c1057ea10e09fcfbacbf	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Phototrophicus; s__	0.8072647517587376
51027686dc6666b57ae4628c4d4c9a39	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__E44-bin32; g__WVZH01; s__WVZH01 sp011772595	0.9243343869056616
0031f31070776a5ca8b88eac1f0d4266	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__E44-bin32; g__WVZH01; s__WVZH01 sp011772595	0.9081129200285154
4e1a84bd895d8f8b02855a8ef8dbee4a	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__E44-bin32; g__WVZH01; s__WVZH01 sp011772595	0.9021527780361165
dbed47a4c185f3a72a6e6a9a28b284f7	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__E44-bin32; g__WVZH01; s__WVZH01 sp011772595	0.9826153729666228
18b87517d99249deecbf15311727b693	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__E44-bin32; g__WVZH01; s__WVZH01 sp011772595	0.9994444352896021
566ff3162ca8f88f639fd81d49c91dae	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.7138716161931992
dbd3fc5de83ed1628d48bb8f60ef5e9d	d__Bacteria; p__Chloroflexota; c__Anaerolineae	0.9991014109420701
dc2eca47187df2b9f8786725ce9c87e8	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__Leptofilum; s__Leptofilum sp002699125	0.7039309645167922
bdcb2ae031614068c2f7e3ceedc15676	d__Bacteria; p__Chloroflexota; c__Anaerolineae	0.9998256131172648
41e7880780ae825c5c249a1a7c1bedaf	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA7937; f__B3-Chlor; g__B3-Chlor; s__B3-Chlor sp005223035	0.8688551528688516
c943551caa989debeab7678675b43abb	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__J102; f__J102; g__PIVW01; s__	0.9999998120003717
0256a494d16bc90cda4d5cffc18a9bbc	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Phototrophicus; s__Phototrophicus sp002699585	0.9387728981177152
eebc661a8f5cd616d3ccce8e16f89f93	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__J102; f__J102; g__PIVW01; s__	0.9999734837104776
5306c03351252a6eeebbe4eef31ac33a	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__J027; g__JAAUUD01; s__JAAUUD01 sp012031655	0.9990469474371685
3d5b7adabfc846e0e25abfb58917793f	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.7455848378255371
01398fe1d76cd199e4a0c00737774769	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9008612552060968
902a45c282be4cc46b4889f42d8dda09	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.83596441686869
3e9c3cda035474eda575b8b8f9012da0	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9592812016163459
ef59bfbb03196f6f09e887c4e311e121	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9953635885450177
45e2087ae5242f7d30c3d629f7c55043	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9934944372886946
765ac3fdbe778bb7e019c54a6b71db12	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.9686137777378695
817ee6a77b694ac45d7512a47b2fa4a7	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.9554461179078986
f20ffc237c04d5aac08daa96aa825c82	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__E44-bin32; g__WVZH01; s__WVZH01 sp011772595	0.9740056576375214
8433b2c724d29412630a3dc4ced05fdd	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9887764521608002
e830725a919e85d8bc0b7a5c2c1b01c7	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9764046636667143
119fad279dd43e47088906932d05eae4	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9852019894788167
62b91d9f0b36d717e1744de6b1c60fe2	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales	0.9163954171992953
dbca1c4abb06d3bc771867e1a65dd4eb	d__Bacteria; p__Chloroflexota; c__Anaerolineae	0.9781835236908432
de1ee9bdb7efea311a63644937c84fd9	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9909636132946175
116e5f6edd1bc7231b758e86c76a215f	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales; f__Promineifilaceae; g__; s__	0.9422018569249145
